subset_mask,feature_count,feature_set,feature_set_short,beta_sure_support,beta_sure_positive_support,beta_sure_tp,beta_sure_fp,beta_sure_fn,beta_sure_tn,beta_sure_precision,beta_sure_recall,beta_sure_f1,beta_sure_macro_precision,beta_sure_macro_recall,beta_sure_macro_f1,beta_all_support,beta_all_positive_support,beta_all_tp,beta_all_fp,beta_all_fn,beta_all_tn,beta_all_precision,beta_all_recall,beta_all_f1
378,6,F2_roughness_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F4+F5+F6+F7+F9,2310,471,338,197,133,1642,0.6317757009345795,0.7176220806794055,0.6719681908548708,0.537391683835308,0.7087078134284017,0.5368195400007052,2928,630,427,318,203,1980,0.5731543624161074,0.6777777777777778,0.6210909090909091
462,6,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F4+F7+F8+F9,2310,471,369,259,102,1580,0.5875796178343949,0.7834394904458599,0.6715195632393085,0.5273947353974529,0.7500647653000594,0.5464758421360455,2928,630,462,397,168,1901,0.5378346915017462,0.7333333333333333,0.6205507051712559
374,6,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F3+F5+F6+F7+F9,2310,471,384,290,87,1549,0.56973293768546,0.8152866242038217,0.6707423580786027,0.5084459636074463,0.7697380527968762,0.5446895113428946,2928,630,481,452,149,1846,0.5155412647374062,0.7634920634920634,0.6154830454254638
184,4,F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F4+F5+F6+F8,2310,471,371,266,100,1573,0.5824175824175825,0.7876857749469215,0.6696750902527075,0.5039906100149352,0.7040187165775401,0.5215884681586053,2928,630,454,381,176,1917,0.5437125748502994,0.7206349206349206,0.6197952218430035
334,5,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F3+F4+F7+F9,2310,471,377,278,94,1561,0.5755725190839694,0.8004246284501062,0.6696269982238011,0.5198110969707277,0.7613405483405484,0.5510087694306456,2928,630,480,434,150,1864,0.5251641137855579,0.7619047619047619,0.621761658031088
54,4,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio,F2+F3+F5+F6,2310,471,387,298,84,1541,0.564963503649635,0.821656050955414,0.6695501730103806,0.4224552078167123,0.6068736802413273,0.4682786693910109,2928,630,477,498,153,1800,0.48923076923076925,0.7571428571428571,0.594392523364486
302,5,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F9_substation_rank_core_score,F2+F3+F4+F6+F9,2310,471,383,291,88,1548,0.5682492581602374,0.8131634819532909,0.6689956331877729,0.5071317390571152,0.7719601901366607,0.5411117936784662,2928,630,485,454,145,1844,0.516506922257721,0.7698412698412699,0.6182281708094328
486,6,F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F6+F7+F8+F9,2310,471,363,252,108,1587,0.5902439024390244,0.7707006369426752,0.6685082872928176,0.5172967827760172,0.7463416518122401,0.5365841972201078,2928,630,456,399,174,1899,0.5333333333333333,0.7238095238095238,0.6141414141414141
6,2,F2_roughness_improvement + F3_slope_continuity_improvement,F2+F3,2310,471,351,229,120,1610,0.6051724137931035,0.7452229299363057,0.6679352997145576,0.44486450399098076,0.5500288583965054,0.4580707851433272,2928,630,437,430,193,1868,0.5040369088811996,0.6936507936507936,0.5838343353373414
310,5,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F2+F3+F5+F6+F9,2310,471,373,278,98,1561,0.5729646697388633,0.7919320594479831,0.6648841354723708,0.5048461395045427,0.7228355614973262,0.5281392227562431,2928,630,472,433,158,1865,0.5215469613259669,0.7492063492063492,0.6149837133550489
208,3,F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F5+F7+F8,2310,471,350,232,121,1607,0.6013745704467354,0.7430997876857749,0.664767331433998,0.5098536069063199,0.7192673225467343,0.525073102516731,2928,630,430,339,200,1959,0.5591677503250976,0.6825396825396826,0.6147248034310222
240,4,F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F5+F6+F7+F8,2310,471,347,227,124,1612,0.6045296167247387,0.7367303609341825,0.6641148325358851,0.521802766199318,0.724129679144385,0.5289980969764776,2928,630,431,335,199,1963,0.5626631853785901,0.6841269841269841,0.6174785100286533
152,3,F4_duration_plausibility + F5_n_height_ratio + F8_substation_centered_core_score,F4+F5+F8,2310,471,371,277,100,1562,0.5725308641975309,0.7876857749469215,0.6630920464700626,0.49827360607678395,0.7019985145573382,0.5280721142735261,2928,630,457,394,173,1904,0.5370152761457109,0.7253968253968254,0.6171505739365294
86,4,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment,F2+F3+F5+F7,2310,471,392,320,79,1519,0.550561797752809,0.832271762208068,0.6627218934911242,0.4153215478544484,0.6374046900811607,0.4703343033804064,2928,630,488,531,142,1767,0.478900883218842,0.7746031746031746,0.5918738629472408
176,3,F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score,F5+F6+F8,2310,471,370,276,101,1563,0.5727554179566563,0.7855626326963907,0.6624888093106536,0.4997118015146635,0.702548128342246,0.5157560507767732,2928,630,454,394,176,1904,0.535377358490566,0.7206349206349206,0.6143437077131257
216,4,F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F4+F5+F7+F8,2310,471,359,256,112,1583,0.583739837398374,0.7622080679405521,0.6611418047882136,0.5098340629270605,0.7322889185977421,0.5287434236856678,2928,630,442,360,188,1938,0.5511221945137157,0.7015873015873015,0.6173184357541899
450,4,F2_roughness_improvement + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F7+F8+F9,2310,471,403,346,68,1493,0.5380507343124166,0.8556263269639066,0.660655737704918,0.48734356163601444,0.8128086749851455,0.5355378610963144,2928,630,515,530,115,1768,0.49282296650717705,0.8174603174603174,0.6149253731343284
454,5,F2_roughness_improvement + F3_slope_continuity_improvement + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F7+F8+F9,2310,471,366,273,105,1566,0.5727699530516432,0.7770700636942676,0.6594594594594595,0.5055346487143275,0.7493273915626857,0.5300466012590264,2928,630,459,425,171,1873,0.5192307692307693,0.7285714285714285,0.6063408190224571
14,3,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility,F2+F3+F4,2310,471,395,332,76,1507,0.5433287482806052,0.8386411889596603,0.6594323873121869,0.4157874244598824,0.5934373975697504,0.4578656823352152,2928,630,493,555,137,1743,0.47041984732824427,0.7825396825396825,0.5876042908224076
318,6,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F2+F3+F4+F5+F6+F9,2310,471,389,322,82,1517,0.5471167369901547,0.8259023354564756,0.6582064297800339,0.5003624325502265,0.7638194550547491,0.5365159320813487,2928,630,491,484,139,1814,0.5035897435897436,0.7793650793650794,0.6118380062305296
470,6,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F5+F7+F8+F9,2310,471,375,294,96,1545,0.5605381165919282,0.7961783439490446,0.6578947368421052,0.5094404643054519,0.7593636363636364,0.5382201686005157,2928,630,469,442,161,1856,0.5148188803512623,0.7444444444444445,0.6086956521739131
502,7,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F5+F6+F7+F8+F9,2310,471,366,276,105,1563,0.5700934579439252,0.7770700636942676,0.6576819407008087,0.5104242746382339,0.7523838383838384,0.5338146201993268,2928,630,459,413,171,1885,0.5263761467889908,0.7285714285714285,0.6111850865512649
370,5,F2_roughness_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F5+F6+F7+F9,2310,471,349,242,122,1597,0.5905245346869712,0.7409766454352441,0.6572504708097928,0.5150541292288702,0.7177684194890077,0.5204153670399132,2928,630,440,374,190,1924,0.5405405405405406,0.6984126984126984,0.6094182825484765
434,5,F2_roughness_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F5+F6+F8+F9,2310,471,335,218,136,1621,0.6057866184448463,0.7112526539278131,0.654296875,0.5452826419289482,0.7192400475341652,0.5331106079874404,2928,630,415,326,215,1972,0.5600539811066126,0.6587301587301587,0.6053975200583516
358,5,F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F3+F6+F7+F9,2310,471,369,288,102,1551,0.5616438356164384,0.7834394904458599,0.6542553191489362,0.505244747045872,0.7609595959595961,0.5342229420505938,2928,630,471,453,159,1845,0.5097402597402597,0.7476190476190476,0.6061776061776062
350,6,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F3+F4+F5+F7+F9,2310,471,363,276,108,1563,0.568075117370892,0.7707006369426752,0.654054054054054,0.5121270778775446,0.7125564680417622,0.5347729901974445,2928,630,458,428,172,1870,0.5169300225733634,0.726984126984127,0.604221635883905
232,4,F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F4+F6+F7+F8,2310,471,361,273,110,1566,0.5694006309148265,0.7664543524416136,0.653393665158371,0.5385655288646483,0.7615965537730244,0.5385956548293008,2928,630,457,390,173,1908,0.5395513577331759,0.7253968253968254,0.6188219363574813
354,4,F2_roughness_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F6+F7+F9,2310,471,399,352,72,1487,0.5312916111850865,0.8471337579617835,0.6530278232405892,0.4783962514320349,0.8062133095662507,0.5233056531292214,2928,630,513,556,117,1742,0.47988774555659497,0.8142857142857143,0.603884638022366
426,5,F2_roughness_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F4+F6+F8+F9,2310,471,331,212,140,1627,0.6095764272559853,0.70276008492569,0.6528599605522682,0.5433045044793594,0.7115799168152109,0.5163384302053773,2928,630,413,324,217,1974,0.5603799185888738,0.6555555555555556,0.6042428675932698
398,5,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F4+F8+F9,2310,471,367,287,104,1552,0.5611620795107034,0.7791932059447984,0.6524444444444445,0.5057162890583625,0.7461538918597742,0.5245520314390437,2928,630,463,435,167,1863,0.5155902004454342,0.734920634920635,0.6060209424083769
62,5,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio,F2+F3+F4+F5+F6,2310,471,411,379,60,1460,0.520253164556962,0.8726114649681529,0.6518636003172086,0.39381895864326,0.6289791042291042,0.4581433908075916,2928,630,506,598,124,1700,0.4583333333333333,0.8031746031746032,0.5836216839677048
168,3,F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score,F4+F6+F8,2310,471,379,315,92,1524,0.5461095100864554,0.8046709129511678,0.6506437768240344,0.5258279478992125,0.7252792632204397,0.4864256373885121,2928,630,476,449,154,1849,0.5145945945945946,0.7555555555555555,0.6122186495176848
346,5,F2_roughness_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F4+F5+F7+F9,2310,471,339,233,132,1606,0.5926573426573427,0.7197452229299363,0.6500479386385427,0.5286998515567014,0.7397153891859773,0.5292335481939358,2928,630,429,362,201,1936,0.5423514538558787,0.680952380952381,0.6038001407459536
294,4,F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F9_substation_rank_core_score,F2+F3+F6+F9,2310,471,373,305,98,1534,0.5501474926253688,0.7919320594479831,0.6492602262837249,0.4984461027492259,0.7647076648841356,0.5278645259633291,2928,630,475,466,155,1832,0.5047821466524973,0.753968253968254,0.60471037555697
430,6,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F4+F6+F8+F9,2310,471,366,293,105,1546,0.5553869499241275,0.7770700636942676,0.6477876106194691,0.5090052170629276,0.7474165181224004,0.5220901530044225,2928,630,463,441,167,1857,0.5121681415929203,0.734920634920635,0.6036505867014341
382,7,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F3+F4+F5+F6+F7+F9,2310,471,360,283,111,1556,0.5598755832037325,0.7643312101910829,0.6463195691202873,0.5204351415921183,0.7418456837280367,0.5359142500035035,2928,630,453,437,177,1861,0.5089887640449439,0.719047619047619,0.5960526315789474
70,3,F2_roughness_improvement + F3_slope_continuity_improvement + F7_solar_peak_alignment,F2+F3+F7,2310,471,356,277,115,1562,0.5624012638230648,0.7558386411889597,0.644927536231884,0.42417009538685724,0.5827982540335481,0.4522354202904969,2928,630,453,476,177,1822,0.4876210979547901,0.719047619047619,0.5811417575368826
414,6,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F4+F5+F8+F9,2310,471,369,307,102,1532,0.5458579881656804,0.7834394904458599,0.6434176111595467,0.5000996605321202,0.7525412953060012,0.5233663348647173,2928,630,464,443,166,1855,0.5115766262403528,0.7365079365079366,0.6037735849056605
478,7,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F4+F5+F7+F8+F9,2310,471,355,278,116,1561,0.5608214849921012,0.7537154989384289,0.6431159420289855,0.520060931540768,0.7477248960190137,0.5358577353078959,2928,630,446,418,184,1880,0.5162037037037037,0.707936507936508,0.5970548862115127
144,2,F5_n_height_ratio + F8_substation_centered_core_score,F5+F8,2310,471,371,313,100,1526,0.5423976608187134,0.7876857749469215,0.6424242424242425,0.4727480433475717,0.673526292335116,0.4977157385430306,2928,630,458,441,172,1857,0.5094549499443827,0.726984126984127,0.5990843688685416
22,3,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio,F2+F3+F5,2310,471,387,348,84,1491,0.5265306122448979,0.821656050955414,0.6417910447761194,0.39425658479132086,0.5987734471410942,0.45593353288106325,2928,630,478,568,152,1730,0.4569789674952199,0.7587301587301587,0.5704057279236276
30,4,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio,F2+F3+F4+F5,2310,471,372,320,99,1519,0.5375722543352601,0.7898089171974523,0.6397248495270851,0.3817365851825364,0.5277857338739691,0.4326279193821809,2928,630,457,511,173,1787,0.47210743801652894,0.7253968253968254,0.571964956195244
446,7,F2_roughness_improvement + F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F4+F5+F6+F8+F9,2310,471,369,316,102,1523,0.5386861313868613,0.7834394904458599,0.6384083044982699,0.5002603377219956,0.7555026737967914,0.5245984844055996,2928,630,466,466,164,1832,0.5,0.7396825396825397,0.5966709346991037
482,5,F2_roughness_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F6+F7+F8+F9,2310,471,374,329,97,1510,0.5320056899004267,0.7940552016985138,0.637137989778535,0.48973854896466057,0.7831099227569815,0.5201001551405846,2928,630,479,502,151,1796,0.48827726809378186,0.7603174603174603,0.5946617008069521
338,4,F2_roughness_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F5+F7+F9,2310,471,343,264,128,1575,0.5650741350906096,0.7282377919320594,0.6363636363636364,0.5126357508524957,0.7437153891859773,0.5168260702155878,2928,630,433,402,197,1896,0.518562874251497,0.6873015873015873,0.5911262798634813
498,6,F2_roughness_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F5+F6+F7+F8+F9,2310,471,320,216,151,1623,0.5970149253731343,0.6794055201698513,0.6355511420059583,0.5411494607955226,0.6986928104575164,0.5130821036569417,2928,630,397,316,233,1982,0.5568022440392707,0.6301587301587301,0.5912137006701413
342,5,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F3+F5+F7+F9,2310,471,359,300,112,1539,0.5447647951441578,0.7622080679405521,0.6353982300884955,0.5073818755007092,0.7370477039300569,0.5251003855240383,2928,630,453,455,177,1843,0.4988986784140969,0.719047619047619,0.5890767230169051
